General : Start date,"6/7/2019"
Strain : Time at removal,,s
Specimen properties : Specimen label,"AbaPanu#7"
Specimen properties : Thickness,"10.15000",mm
Specimen properties : Width,"10.10000",mm
Modulus (Automatic) : X-intercept at Modulus (Automatic),"0.15818",mm/mm
Modulus (Automatic) : Y-intercept at Modulus (Automatic),"-912.86871",MPa
Modulus (Automatic) : Modulus (Automatic),"5,771.14202",MPa
Poisson's ratio (Chord) : Poisson's ratio (Chord),
Poisson's ratio (Chord) : X-intercept at Poisson's ratio (Chord),,mm/mm
Poisson's ratio (Chord) : Y-intercept at Poisson's ratio (Chord),,mm/mm
Specimen properties : Final thickness,"10.15000",mm
Specimen properties : Final width,"10.10000",mm
Specimen properties : Final anvil height,"10.16000",mm
Strain : Compressive strain (Extension) gauge length,"10.16000",mm

Time,Extension,Load,Compressive stress,Compressive extension,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm),(mm/mm)
"168.20000","1.99584","22,681.09766","221.24663","1.99584","0.19644"
"168.30000","1.99624","22,704.37109","221.47365","1.99624","0.19648"
"168.40000","1.99665","22,726.43359","221.68886","1.99665","0.19652"
"168.50000","1.99709","22,751.91211","221.93739","1.99709","0.19656"
"168.60000","1.99754","22,778.16992","222.19353","1.99754","0.19661"
"168.70000","1.99799","22,803.56055","222.44121","1.99799","0.19665"
"168.80000","1.99840","22,828.07617","222.68036","1.99840","0.19669"
"168.90000","1.99871","22,847.09961","222.86592","1.99871","0.19672"
"169.00000","1.99905","22,864.12305","223.03198","1.99905","0.19676"
"169.10000","1.99944","22,885.18945","223.23747","1.99944","0.19679"
"169.20000","1.99987","22,909.60742","223.47566","1.99987","0.19684"
"169.30000","2.00035","22,937.79102","223.75058","2.00035","0.19688"
"169.40000","2.00080","22,965.31641","224.01909","2.00080","0.19693"
"169.50000","2.00122","22,989.49414","224.25493","2.00122","0.19697"
"169.60000","2.00166","23,014.43359","224.49821","2.00166","0.19701"
"169.70000","2.00211","23,040.98242","224.75719","2.00211","0.19706"
"169.80000","2.00255","23,066.36523","225.00478","2.00255","0.19710"
"169.90000","2.00299","23,092.86719","225.26331","2.00299","0.19715"
"170.00000","2.00342","23,118.17578","225.51018","2.00342","0.19719"
"170.10000","2.00375","23,137.11133","225.69489","2.00375","0.19722"
"170.20000","2.00408","23,155.24609","225.87178","2.00408","0.19725"
"170.30000","2.00446","23,175.15820","226.06602","2.00446","0.19729"
"170.40000","2.00490","23,200.17383","226.31004","2.00490","0.19733"
"170.50000","2.00539","23,228.72266","226.58853","2.00539","0.19738"
"170.60000","2.00586","23,257.20312","226.86635","2.00586","0.19743"
"170.70000","2.00631","23,284.31836","227.13084","2.00631","0.19747"
"170.80000","2.00673","23,308.66992","227.36839","2.00673","0.19751"
"170.90000","2.00715","23,332.41211","227.59998","2.00715","0.19755"
"171.00000","2.00759","23,357.38086","227.84355","2.00759","0.19760"
"171.10000","2.00800","23,382.10352","228.08470","2.00800","0.19764"
"171.20000","2.00836","23,403.76172","228.29597","2.00836","0.19767"
"171.30000","2.00869","23,421.23047","228.46637","2.00869","0.19771"
"171.40000","2.00903","23,439.25977","228.64224","2.00903","0.19774"
"171.50000","2.00942","23,460.26758","228.84717","2.00942","0.19778"
"171.60000","2.00988","23,488.49414","229.12251","2.00988","0.19782"
"171.70000","2.01037","23,516.51758","229.39587","2.01037","0.19787"
"171.80000","2.01081","23,543.94531","229.66342","2.01081","0.19791"
"171.90000","2.01128","23,570.35352","229.92102","2.01128","0.19796"
"172.00000","2.01172","23,597.26953","230.18358","2.01172","0.19800"
"172.10000","2.01213","23,620.30469","230.40828","2.01213","0.19804"
"172.20000","2.01255","23,643.84375","230.63789","2.01255","0.19809"
"172.30000","2.01298","23,668.16797","230.87517","2.01298","0.19813"
"172.40000","2.01339","23,691.68164","231.10454","2.01339","0.19817"
"172.50000","2.01371","23,711.15430","231.29449","2.01371","0.19820"
"172.60000","2.01405","23,728.70703","231.46571","2.01405","0.19823"
"172.70000","2.01445","23,750.31250","231.67647","2.01445","0.19827"
"172.80000","2.01492","23,777.07812","231.93755","2.01492","0.19832"
"172.90000","2.01543","23,806.40234","232.22360","2.01543","0.19837"
"173.00000","2.01588","23,834.54883","232.49815","2.01588","0.19841"
"173.10000","2.01631","23,860.10742","232.74748","2.01631","0.19846"
"173.20000","2.01672","23,883.45312","232.97520","2.01672","0.19850"
"173.30000","2.01715","23,907.48438","233.20963","2.01715","0.19854"
"173.40000","2.01761","23,931.56055","233.44447","2.01761","0.19858"
"173.50000","2.01800","23,957.43164","233.69684","2.01800","0.19862"
"173.60000","2.01834","23,976.11523","233.87909","2.01834","0.19866"
"173.70000","2.01866","23,994.30078","234.05649","2.01866","0.19869"
"173.80000","2.01902","24,012.15625","234.23067","2.01902","0.19872"
"173.90000","2.01943","24,035.05273","234.45401","2.01943","0.19876"
"174.00000","2.01994","24,063.91016","234.73550","2.01994","0.19881"
"174.10000","2.02044","24,095.61328","235.04475","2.02044","0.19886"
"174.20000","2.02088","24,122.48633","235.30690","2.02088","0.19891"
"174.30000","2.02131","24,147.37500","235.54968","2.02131","0.19895"
"174.40000","2.02171","24,171.49414","235.78496","2.02171","0.19899"
"174.50000","2.02212","24,194.46094","236.00899","2.02212","0.19903"
"174.60000","2.02254","24,217.66211","236.23531","2.02254","0.19907"
"174.70000","2.02299","24,244.36719","236.49580","2.02299","0.19911"
"174.80000","2.02339","24,269.51758","236.74113","2.02339","0.19915"
"174.90000","2.02372","24,286.80273","236.90974","2.02372","0.19918"
"175.00000","2.02408","24,306.85156","237.10532","2.02408","0.19922"
"175.10000","2.02450","24,330.15625","237.33264","2.02450","0.19926"
"175.20000","2.02498","24,358.65430","237.61064","2.02498","0.19931"
"175.30000","2.02547","24,387.56055","237.89261","2.02547","0.19936"
"175.40000","2.02589","24,414.32422","238.15367","2.02589","0.19940"
"175.50000","2.02628","24,436.66211","238.37158","2.02628","0.19944"
"175.60000","2.02667","24,458.85547","238.58807","2.02667","0.19948"
"175.70000","2.02709","24,483.15234","238.82507","2.02709","0.19952"
"175.80000","2.02753","24,509.10547","239.07823","2.02753","0.19956"
"175.90000","2.02796","24,533.40234","239.31525","2.02796","0.19960"
"176.00000","2.02835","24,557.37305","239.54907","2.02835","0.19964"
"176.10000","2.02869","24,576.30078","239.73370","2.02869","0.19967"
"176.20000","2.02906","24,596.46094","239.93036","2.02906","0.19971"
"176.30000","2.02948","24,620.04688","240.16043","2.02948","0.19975"
"176.40000","2.02997","24,649.00781","240.44293","2.02997","0.19980"
"176.50000","2.03045","24,677.64258","240.72226","2.03045","0.19985"
"176.60000","2.03087","24,703.04688","240.97008","2.03087","0.19989"
"176.70000","2.03128","24,726.71484","241.20094","2.03128","0.19993"
"176.80000","2.03171","24,750.60547","241.43399","2.03171","0.19997"
"176.90000","2.03213","24,775.94531","241.68117","2.03213","0.20001"
"177.00000","2.03258","24,801.35547","241.92905","2.03258","0.20006"
"177.10000","2.03303","24,828.01367","242.18909","2.03303","0.20010"
"177.20000","2.03340","24,851.59375","242.41910","2.03340","0.20014"
"177.30000","2.03373","24,868.89844","242.58791","2.03373","0.20017"
"177.40000","2.03409","24,888.10352","242.77524","2.03409","0.20021"
"177.50000","2.03450","24,910.54883","242.99419","2.03450","0.20025"
"177.60000","2.03496","24,936.88477","243.25108","2.03496","0.20029"
"177.70000","2.03542","24,963.57617","243.51144","2.03542","0.20034"
"177.80000","2.03586","24,988.61523","243.75569","2.03586","0.20038"
"177.90000","2.03626","25,012.39258","243.98764","2.03626","0.20042"
"178.00000","2.03666","25,033.57422","244.19426","2.03666","0.20046"
"178.10000","2.03740","25,054.81641","244.40147","2.03740","0.20053"
"178.20000","2.03773","25,077.57031","244.62343","2.03773","0.20056"
"178.30000","2.03787","25,077.45703","244.62231","2.03787","0.20058"
"178.40000","2.03814","25,085.86133","244.70430","2.03814","0.20060"
"178.50000","2.03856","25,109.69336","244.93677","2.03856","0.20065"
"178.60000","2.03904","25,140.37109","245.23602","2.03904","0.20069"
"178.70000","2.03949","25,168.41797","245.50961","2.03949","0.20074"
"178.80000","2.03991","25,194.30273","245.76212","2.03991","0.20078"
"178.90000","2.04038","25,219.84375","246.01126","2.04038","0.20082"
"179.00000","2.04084","25,248.83594","246.29407","2.04084","0.20087"
"179.10000","2.04129","25,274.77734","246.54712","2.04129","0.20091"
"179.20000","2.04171","25,300.31836","246.79626","2.04171","0.20096"
"179.30000","2.04217","25,326.90234","247.05557","2.04217","0.20100"
"179.40000","2.04261","25,352.43945","247.30469","2.04261","0.20104"
"179.50000","2.04303","25,378.01758","247.55418","2.04303","0.20109"
"179.60000","2.04337","25,399.52148","247.76395","2.04337","0.20112"
"179.70000","2.04368","25,415.55078","247.92032","2.04368","0.20115"
"179.80000","2.04402","25,434.17383","248.10197","2.04402","0.20118"
"179.90000","2.04442","25,456.33008","248.31810","2.04442","0.20122"
"180.00000","2.04490","25,483.80469","248.58611","2.04490","0.20127"
"180.10000","2.04537","25,512.43359","248.86537","2.04537","0.20132"
"180.20000","2.04583","25,541.47070","249.14862","2.04583","0.20136"
"180.30000","2.04626","25,567.57812","249.40329","2.04626","0.20140"
"180.40000","2.04670","25,592.75195","249.64885","2.04670","0.20145"
"180.50000","2.04714","25,619.24023","249.90724","2.04714","0.20149"
"180.60000","2.04759","25,645.16211","250.16010","2.04759","0.20153"
"180.70000","2.04800","25,670.57031","250.40794","2.04800","0.20157"
"180.80000","2.04834","25,691.42969","250.61142","2.04834","0.20161"
"180.90000","2.04865","25,707.88281","250.77191","2.04865","0.20164"
"181.00000","2.04900","25,726.28906","250.95146","2.04900","0.20167"
"181.10000","2.04943","25,751.23633","251.19481","2.04943","0.20172"
"181.20000","2.04989","25,778.35156","251.45932","2.04989","0.20176"
"181.30000","2.05038","25,808.08984","251.74940","2.05038","0.20181"
"181.40000","2.05086","25,836.79883","252.02945","2.05086","0.20186"
"181.50000","2.05130","25,864.91211","252.30368","2.05130","0.20190"
"181.60000","2.05173","25,888.98828","252.53854","2.05173","0.20194"
"181.70000","2.05216","25,914.95703","252.79185","2.05216","0.20198"
"181.80000","2.05256","25,937.87109","253.01538","2.05256","0.20202"
"181.90000","2.05297","25,961.73242","253.24814","2.05297","0.20206"
"182.00000","2.05334","25,984.08008","253.46613","2.05334","0.20210"
"182.10000","2.05367","26,002.23047","253.64317","2.05367","0.20213"
"182.20000","2.05403","26,021.97852","253.83582","2.05403","0.20217"
"182.30000","2.05444","26,045.54688","254.06572","2.05444","0.20221"
"182.40000","2.05491","26,073.47461","254.33815","2.05491","0.20226"
"182.50000","2.05542","26,104.08203","254.63670","2.05542","0.20231"
"182.60000","2.05588","26,133.80859","254.92668","2.05588","0.20235"
"182.70000","2.05632","26,158.38672","255.16643","2.05632","0.20239"
"182.80000","2.05674","26,184.10156","255.41727","2.05674","0.20244"
"182.90000","2.05715","26,208.02148","255.65060","2.05715","0.20248"
"183.00000","2.05756","26,231.83594","255.88290","2.05756","0.20252"
"183.10000","2.05797","26,255.42188","256.11298","2.05797","0.20256"
"183.20000","2.05832","26,276.11523","256.31485","2.05832","0.20259"
"183.30000","2.05865","26,294.55859","256.49475","2.05865","0.20262"
"183.40000","2.05903","26,314.02539","256.68463","2.05903","0.20266"
"183.50000","2.05949","26,340.00781","256.93808","2.05949","0.20271"
"183.60000","2.06001","26,373.03906","257.26028","2.06001","0.20276"
"183.70000","2.06051","26,403.63672","257.55878","2.06051","0.20281"
"183.80000","2.06092","26,428.39453","257.80026","2.06092","0.20285"
"183.90000","2.06130","26,450.69531","258.01779","2.06130","0.20288"
"184.00000","2.06170","26,473.21875","258.23752","2.06170","0.20292"
"184.10000","2.06209","26,495.75781","258.45737","2.06209","0.20296"
"184.20000","2.06252","26,519.42383","258.68823","2.06252","0.20300"
"184.30000","2.06298","26,546.59180","258.95325","2.06298","0.20305"
"184.40000","2.06333","26,569.26953","259.17447","2.06333","0.20308"
"184.50000","2.06365","26,586.14062","259.33902","2.06365","0.20312"
"184.60000","2.06404","26,607.68750","259.54922","2.06404","0.20315"
"184.70000","2.06451","26,633.72461","259.80319","2.06451","0.20320"
"184.80000","2.06501","26,663.89844","260.09753","2.06501","0.20325"
"184.90000","2.06549","26,693.97070","260.39087","2.06549","0.20330"
"185.00000","2.06590","26,719.21094","260.63708","2.06590","0.20334"
"185.10000","2.06628","26,739.93945","260.83929","2.06628","0.20337"
"185.20000","2.06667","26,761.91406","261.05365","2.06667","0.20341"
"185.30000","2.06711","26,787.32617","261.30154","2.06711","0.20346"
"185.40000","2.06757","26,814.82812","261.56979","2.06757","0.20350"
"185.50000","2.06800","26,841.43164","261.82932","2.06800","0.20354"
"185.60000","2.06833","26,860.85938","262.01883","2.06833","0.20358"
"185.70000","2.06865","26,878.24219","262.18839","2.06865","0.20361"
"185.80000","2.06905","26,898.56641","262.38663","2.06905","0.20365"
"185.90000","2.06950","26,924.52930","262.63989","2.06950","0.20369"
"186.00000","2.06997","26,954.41016","262.93137","2.06997","0.20374"
"186.10000","2.07044","26,982.70312","263.20737","2.07044","0.20378"
"186.20000","2.07085","27,006.59570","263.44043","2.07085","0.20382"
"186.30000","2.07123","27,028.71094","263.65616","2.07123","0.20386"
"186.40000","2.07164","27,051.87891","263.88214","2.07164","0.20390"
"186.50000","2.07208","27,076.77930","264.12506","2.07208","0.20394"
"186.60000","2.07253","27,104.47852","264.39523","2.07253","0.20399"
"186.70000","2.07299","27,131.06641","264.65460","2.07299","0.20403"
"186.80000","2.07338","27,156.61133","264.90378","2.07338","0.20407"
"186.90000","2.07368","27,172.32617","265.05707","2.07368","0.20410"
"187.00000","2.07404","27,191.31250","265.24228","2.07404","0.20414"
"187.10000","2.07447","27,215.60352","265.47925","2.07447","0.20418"
"187.20000","2.07495","27,244.18945","265.75809","2.07495","0.20423"
"187.30000","2.07541","27,273.59766","266.04495","2.07541","0.20427"
"187.40000","2.07586","27,300.86328","266.31091","2.07586","0.20432"
"187.50000","2.07628","27,325.16797","266.54800","2.07628","0.20436"
"187.60000","2.07669","27,349.31055","266.78351","2.07669","0.20440"
"187.70000","2.07713","27,373.72070","267.02161","2.07713","0.20444"
"187.80000","2.07760","27,401.84180","267.29593","2.07760","0.20449"
"187.90000","2.07805","27,429.13086","267.56213","2.07805","0.20453"
"188.00000","2.07840","27,451.60352","267.78134","2.07840","0.20457"
"188.10000","2.07869","27,467.72070","267.93857","2.07869","0.20460"
"188.20000","2.07904","27,484.07227","268.09805","2.07904","0.20463"
"188.30000","2.07945","27,508.13867","268.33282","2.07945","0.20467"
"188.40000","2.07992","27,535.42773","268.59900","2.07992","0.20472"
"188.50000","2.08041","27,565.54297","268.89279","2.08041","0.20476"
"188.60000","2.08086","27,593.17383","269.16232","2.08086","0.20481"
"188.70000","2.08129","27,618.48047","269.40918","2.08129","0.20485"
"188.80000","2.08172","27,644.49414","269.66293","2.08172","0.20489"
"188.90000","2.08215","27,668.47461","269.89685","2.08215","0.20494"
"189.00000","2.08262","27,695.83008","270.16370","2.08262","0.20498"
"189.10000","2.08305","27,721.69727","270.41602","2.08305","0.20502"
"189.20000","2.08339","27,743.27930","270.62653","2.08339","0.20506"
"189.30000","2.08369","27,759.03516","270.78024","2.08369","0.20509"
"189.40000","2.08405","27,777.56641","270.96100","2.08405","0.20512"
"189.50000","2.08448","27,801.93945","271.19876","2.08448","0.20517"
"189.60000","2.08496","27,829.67383","271.46930","2.08496","0.20521"
"189.70000","2.08543","27,858.53906","271.75085","2.08543","0.20526"
"189.80000","2.08590","27,886.60156","272.02460","2.08590","0.20531"
"189.90000","2.08635","27,913.64258","272.28836","2.08635","0.20535"
"190.00000","2.08678","27,932.16602","272.46906","2.08678","0.20539"
"190.10000","2.08719","27,953.85938","272.68066","2.08719","0.20543"
"190.20000","2.08759","27,976.30859","272.89966","2.08759","0.20547"
"190.30000","2.08800","27,999.98633","273.13062","2.08800","0.20551"
"190.40000","2.08832","28,019.52539","273.32123","2.08832","0.20554"
"190.50000","2.08863","28,033.93750","273.46182","2.08863","0.20557"
"190.60000","2.08901","28,054.91602","273.66644","2.08901","0.20561"
"190.70000","2.08945","28,079.19531","273.90329","2.08945","0.20565"
"190.80000","2.08990","28,105.17773","274.15674","2.08990","0.20570"
"190.90000","2.09038","28,121.66016","274.31750","2.09038","0.20575"
"191.00000","2.09084","28,149.19922","274.58615","2.09084","0.20579"
"191.10000","2.09131","28,176.99609","274.85730","2.09131","0.20584"
"191.20000","2.09175","28,202.50586","275.10614","2.09175","0.20588"
"191.30000","2.09216","28,227.59570","275.35089","2.09216","0.20592"
"191.40000","2.09257","28,249.50586","275.56461","2.09257","0.20596"
"191.50000","2.09299","28,274.81250","275.81146","2.09299","0.20600"
"191.60000","2.09335","28,297.04102","276.02829","2.09335","0.20604"
"191.70000","2.09367","28,314.32422","276.19690","2.09367","0.20607"
"191.80000","2.09403","28,332.96094","276.37869","2.09403","0.20610"
"191.90000","2.09446","28,357.48828","276.61795","2.09446","0.20615"
"192.00000","2.09495","28,386.03516","276.89642","2.09495","0.20620"
"192.10000","2.09552","28,416.26172","277.19125","2.09552","0.20625"
"192.20000","2.09599","28,449.67773","277.51721","2.09599","0.20630"
"192.30000","2.09631","28,469.19531","277.70761","2.09631","0.20633"
"192.40000","2.09665","28,485.64062","277.86804","2.09665","0.20636"
"192.50000","2.09706","28,508.21094","278.08820","2.09706","0.20640"
"192.60000","2.09751","28,535.84180","278.35773","2.09751","0.20645"
"192.70000","2.09792","28,559.96484","278.59305","2.09792","0.20649"
"192.80000","2.09831","28,583.92969","278.82681","2.09831","0.20653"
"192.90000","2.09864","28,603.32617","279.01602","2.09864","0.20656"
"193.00000","2.09901","28,623.66797","279.21445","2.09901","0.20660"
"193.10000","2.09943","28,647.39453","279.44589","2.09943","0.20664"
"193.20000","2.09990","28,674.46094","279.70990","2.09990","0.20668"
"193.30000","2.10040","28,705.71094","280.01474","2.10040","0.20673"
"193.40000","2.10088","28,736.76953","280.31772","2.10088","0.20678"
"193.50000","2.10130","28,762.42969","280.56802","2.10130","0.20682"
"193.60000","2.10166","28,783.36914","280.77228","2.10166","0.20686"
"193.70000","2.10206","28,805.19922","280.98523","2.10206","0.20690"
"193.80000","2.10251","28,831.97852","281.24643","2.10251","0.20694"
"193.90000","2.10298","28,859.38477","281.51376","2.10298","0.20699"
"194.00000","2.10337","28,884.82227","281.76190","2.10337","0.20702"
"194.10000","2.10370","28,903.08398","281.94006","2.10370","0.20706"
"194.20000","2.10406","28,922.06641","282.12521","2.10406","0.20709"
"194.30000","2.10451","28,946.99023","282.36835","2.10451","0.20714"
"194.40000","2.10498","28,975.70703","282.64847","2.10498","0.20718"
"194.50000","2.10543","29,003.24805","282.91711","2.10543","0.20723"
"194.60000","2.10586","29,029.43359","283.17255","2.10586","0.20727"
"194.70000","2.10625","29,053.11719","283.40356","2.10625","0.20731"
"194.80000","2.10666","29,076.28125","283.62952","2.10666","0.20735"
"194.90000","2.10708","29,100.62695","283.86700","2.10708","0.20739"
"195.00000","2.10754","29,126.81055","284.12244","2.10754","0.20743"
"195.10000","2.10798","29,153.78320","284.38553","2.10798","0.20748"
"195.20000","2.10837","29,177.68359","284.61868","2.10837","0.20752"
"195.30000","2.10870","29,195.94531","284.79681","2.10870","0.20755"
"195.40000","2.10905","29,215.47461","284.98730","2.10905","0.20758"
"195.50000","2.10946","29,234.39062","285.17184","2.10946","0.20762"
"195.60000","2.10995","29,262.61133","285.44711","2.10995","0.20767"
"195.70000","2.11042","29,291.51562","285.72906","2.11042","0.20772"
"195.80000","2.11085","29,317.36133","285.98120","2.11085","0.20776"
"195.90000","2.11127","29,342.14648","286.22296","2.11127","0.20780"
"196.00000","2.11168","29,366.23633","286.45795","2.11168","0.20784"
"196.10000","2.11211","29,391.06641","286.70016","2.11211","0.20788"
"196.20000","2.11257","29,418.00586","286.96295","2.11257","0.20793"
"196.30000","2.11305","29,447.40625","287.24973","2.11305","0.20798"
"196.40000","2.11342","29,471.83203","287.48801","2.11342","0.20801"
"196.50000","2.11373","29,488.70117","287.65256","2.11373","0.20804"
"196.60000","2.11408","29,505.92773","287.82059","2.11408","0.20808"
"196.70000","2.11449","29,528.69922","288.04272","2.11449","0.20812"
"196.80000","2.11494","29,556.70898","288.31595","2.11494","0.20816"
"196.90000","2.11538","29,583.82422","288.58044","2.11538","0.20821"
"197.00000","2.11580","29,607.74805","288.81381","2.11580","0.20825"
"197.10000","2.11622","29,633.05078","289.06064","2.11622","0.20829"
"197.20000","2.11665","29,657.88086","289.30286","2.11665","0.20833"
"197.30000","2.11710","29,685.02734","289.56766","2.11710","0.20838"
"197.40000","2.11759","29,713.67773","289.84714","2.11759","0.20842"
"197.50000","2.11803","29,741.26758","290.11624","2.11803","0.20847"
"197.60000","2.11838","29,763.85352","290.33658","2.11838","0.20850"
"197.70000","2.11870","29,780.68750","290.50079","2.11870","0.20853"
"197.80000","2.11905","29,799.82227","290.68744","2.11905","0.20857"
"197.90000","2.11946","29,823.17773","290.91525","2.11946","0.20861"
"198.00000","2.11988","29,847.94727","291.15689","2.11988","0.20865"
"198.10000","2.12035","29,876.60352","291.43640","2.12035","0.20870"
"198.20000","2.12081","29,904.30078","291.70660","2.12081","0.20874"
"198.30000","2.12126","29,931.73438","291.97418","2.12126","0.20879"
"198.40000","2.12171","29,958.56641","292.23593","2.12171","0.20883"
"198.50000","2.12212","29,984.75195","292.49136","2.12212","0.20887"
"198.60000","2.12257","30,010.05664","292.73819","2.12257","0.20891"
"198.70000","2.12301","30,036.21094","292.99332","2.12301","0.20896"
"198.80000","2.12339","30,061.38086","293.23886","2.12339","0.20900"
"198.90000","2.12370","30,078.33398","293.40424","2.12370","0.20903"
"199.00000","2.12403","30,096.19531","293.57846","2.12403","0.20906"
"199.10000","2.12445","30,118.76758","293.79865","2.12445","0.20910"
"199.20000","2.12489","30,146.10156","294.06528","2.12489","0.20914"
"199.30000","2.12535","30,173.81055","294.33557","2.12535","0.20919"
"199.40000","2.12581","30,202.20703","294.61258","2.12581","0.20923"
"199.50000","2.12627","30,230.82812","294.89175","2.12627","0.20928"
"199.60000","2.12672","30,257.41797","295.15112","2.12672","0.20932"
"199.70000","2.12717","30,284.22461","295.41263","2.12717","0.20937"
"199.80000","2.12759","30,309.96875","295.66376","2.12759","0.20941"
"199.90000","2.12801","30,334.46875","295.90274","2.12801","0.20945"
"200.00000","2.12835","30,356.11328","296.11386","2.12835","0.20948"
"200.10000","2.12866","30,373.89844","296.28735","2.12866","0.20951"
"200.20000","2.12903","30,393.13672","296.47504","2.12903","0.20955"
"200.30000","2.12947","30,417.97070","296.71725","2.12947","0.20959"
"200.40000","2.12996","30,447.67773","297.00705","2.12996","0.20964"
"200.50000","2.13045","30,478.71680","297.30981","2.13045","0.20969"
"200.60000","2.13088","30,505.02930","297.56650","2.13088","0.20973"
"200.70000","2.13130","30,529.29883","297.80325","2.13130","0.20977"
"200.80000","2.13173","30,555.33203","298.05719","2.13173","0.20982"
"200.90000","2.13217","30,581.31836","298.31067","2.13217","0.20986"
"201.00000","2.13260","30,606.24414","298.55380","2.13260","0.20990"
"201.10000","2.13299","30,630.79883","298.79333","2.13299","0.20994"
"201.20000","2.13336","30,652.92773","299.00919","2.13336","0.20998"
"201.30000","2.13368","30,670.33008","299.17896","2.13368","0.21001"
"201.40000","2.13403","30,689.39453","299.36493","2.13403","0.21004"
"201.50000","2.13446","30,712.50586","299.59036","2.13446","0.21008"
"201.60000","2.13494","30,741.56055","299.87378","2.13494","0.21013"
"201.70000","2.13543","30,772.80273","300.17853","2.13543","0.21018"
"201.80000","2.13589","30,801.01758","300.45377","2.13589","0.21023"
"201.90000","2.13634","30,827.79688","300.71500","2.13634","0.21027"
"202.00000","2.13675","30,852.59180","300.95685","2.13675","0.21031"
"202.10000","2.13714","30,875.15039","301.17691","2.13714","0.21035"
"202.20000","2.13755","30,897.86133","301.39844","2.13755","0.21039"
"202.30000","2.13799","30,924.39453","301.65726","2.13799","0.21043"
"202.40000","2.13834","30,947.21484","301.87988","2.13834","0.21047"
"202.50000","2.13865","30,964.58398","302.04932","2.13865","0.21050"
"202.60000","2.13904","30,985.92383","302.25748","2.13904","0.21054"
"202.70000","2.13950","31,012.53125","302.51700","2.13950","0.21058"
"202.80000","2.13999","31,042.07227","302.80518","2.13999","0.21063"
"202.90000","2.14045","31,070.98633","303.08722","2.14045","0.21067"
"203.00000","2.14091","31,099.91992","303.36945","2.14091","0.21072"
"203.10000","2.14131","31,124.19727","303.60626","2.14131","0.21076"
"203.20000","2.14168","31,146.25000","303.82138","2.14168","0.21080"
"203.30000","2.14206","31,167.78516","304.03146","2.14206","0.21083"
"203.40000","2.14250","31,192.89062","304.27637","2.14250","0.21088"
"203.50000","2.14297","31,221.72461","304.55762","2.14297","0.21092"
"203.60000","2.14335","31,244.85547","304.78326","2.14335","0.21096"
"203.70000","2.14368","31,263.48633","304.96500","2.14368","0.21099"
"203.80000","2.14406","31,284.43750","305.16937","2.14406","0.21103"
"203.90000","2.14449","31,310.80859","305.42661","2.14449","0.21107"
"204.00000","2.14495","31,337.42578","305.68625","2.14495","0.21112"
"204.10000","2.14545","31,367.80859","305.98264","2.14545","0.21117"
"204.20000","2.14586","31,395.55469","306.25327","2.14586","0.21121"
"204.30000","2.14625","31,417.06836","306.46313","2.14625","0.21124"
"204.40000","2.14665","31,441.46484","306.70111","2.14665","0.21128"
"204.50000","2.14706","31,465.55664","306.93613","2.14706","0.21132"
"204.60000","2.14748","31,489.74414","307.17206","2.14748","0.21137"
"204.70000","2.14792","31,516.81641","307.43616","2.14792","0.21141"
"204.80000","2.14828","31,539.07422","307.65326","2.14828","0.21144"
"204.90000","2.14862","31,558.12305","307.83908","2.14862","0.21148"
"205.00000","2.14901","31,580.32227","308.05563","2.14901","0.21152"
"205.10000","2.14947","31,607.90039","308.32465","2.14947","0.21156"
"205.20000","2.14996","31,637.06836","308.60916","2.14996","0.21161"
"205.30000","2.15042","31,665.40039","308.88553","2.15042","0.21166"
"205.40000","2.15083","31,690.81641","309.13345","2.15083","0.21170"
"205.50000","2.15122","31,713.33594","309.35312","2.15122","0.21173"
"205.60000","2.15164","31,737.21289","309.58603","2.15164","0.21178"
"205.70000","2.15208","31,763.57227","309.84317","2.15208","0.21182"
"205.80000","2.15254","31,791.04297","310.11115","2.15254","0.21186"
"205.90000","2.15299","31,817.75586","310.37170","2.15299","0.21191"
"206.00000","2.15334","31,838.73828","310.57639","2.15334","0.21194"
"206.10000","2.15369","31,857.30078","310.75745","2.15369","0.21198"
"206.20000","2.15406","31,876.38867","310.94366","2.15406","0.21201"
"206.30000","2.15451","31,870.98633","310.89096","2.15451","0.21206"
"206.40000","2.15497","31,897.99219","311.15439","2.15497","0.21210"
"206.50000","2.15542","31,924.63086","311.41425","2.15542","0.21215"
"206.60000","2.15584","31,949.38672","311.65573","2.15584","0.21219"
"206.70000","2.15626","31,970.06445","311.85742","2.15626","0.21223"
"206.80000","2.15669","31,994.52148","312.09601","2.15669","0.21227"
"206.90000","2.15713","32,020.44531","312.34888","2.15713","0.21232"
"207.00000","2.15760","32,047.96484","312.61731","2.15760","0.21236"
"207.10000","2.15800","32,072.19727","312.85370","2.15800","0.21240"
"207.20000","2.15832","32,090.86133","313.03577","2.15832","0.21243"
"207.30000","2.15864","32,107.70703","313.20010","2.15864","0.21246"
"207.40000","2.15903","32,126.90430","313.38736","2.15903","0.21250"
"207.50000","2.15949","32,154.29883","313.65457","2.15949","0.21255"
"207.60000","2.15996","32,182.21680","313.92691","2.15996","0.21259"
"207.70000","2.16042","32,209.80664","314.19604","2.16042","0.21264"
"207.80000","2.16085","32,193.31055","314.03513","2.16085","0.21268"
